frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px
1142,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,380.5,35.0,30.0,342.0,31.0,1.1666666666666667,0.36238095238095236,0.3321443481138946,False,False,75.0,51.0,70.0,80.0,6000.0
1143,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1855.5,37.0,78.0,396.0,402.0,0.47435897435897434,0.6429313929313929,0.5372597250155913,True,False,75.0,52.0,70.0,80.0,6000.0
1143,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,117.5,27.0,11.0,396.0,344.0,2.4545454545454546,0.3956228956228956,0.3836024169120053,False,False,75.0,52.0,70.0,80.0,6000.0
1143,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,58.0,23.0,7.0,406.0,232.0,3.2857142857142856,0.36024844720496896,0.27680316742329375,False,False,75.0,52.0,70.0,80.0,6000.0
1143,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,244.0,25.0,17.0,400.0,99.0,1.4705882352941178,0.5741176470588235,0.48394455885792786,False,False,75.0,52.0,70.0,80.0,6000.0
1143,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,362.0,35.0,30.0,342.0,31.0,1.1666666666666667,0.34476190476190477,0.31293232108369157,False,False,75.0,52.0,70.0,80.0,6000.0
1144,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1855.5,37.0,78.0,396.0,402.0,0.47435897435897434,0.6429313929313929,0.5372597250155913,True,False,75.0,51.0,70.0,80.0,6000.0
1144,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.5,27.0,11.0,396.0,344.0,2.4545454545454546,0.398989898989899,0.386867118332533,False,False,75.0,51.0,70.0,80.0,6000.0
1144,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,58.0,23.0,8.0,406.0,231.0,2.875,0.31521739130434784,0.2680774191441103,False,False,75.0,51.0,70.0,80.0,6000.0
1144,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,244.0,25.0,16.0,400.0,99.0,1.5625,0.61,0.48394455450927326,False,False,75.0,51.0,70.0,80.0,6000.0
1144,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,456.0,34.0,30.0,342.0,31.0,1.1333333333333333,0.4470588235294118,0.3835763359596511,False,False,75.0,51.0,70.0,80.0,6000.0
1145,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1865.0,37.0,78.0,396.0,402.0,0.47435897435897434,0.6462231462231462,0.5369863249028819,True,False,75.0,51.0,70.0,80.0,6000.0
1145,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,117.0,27.0,11.0,396.0,344.0,2.4545454545454546,0.3939393939393939,0.37485795593735427,False,False,75.0,51.0,70.0,80.0,6000.0
1145,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,59.0,23.0,8.0,406.0,231.0,2.875,0.32065217391304346,0.27269944361211224,False,False,75.0,51.0,70.0,80.0,6000.0
1145,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,233.0,25.0,16.0,400.0,99.0,1.5625,0.5825,0.48625598755826444,False,False,75.0,51.0,70.0,80.0,6000.0
1145,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,356.0,70.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,51.0,70.0,80.0,6000.0
1145,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,451.5,34.0,30.0,342.0,31.0,1.1333333333333333,0.4426470588235294,0.37115248446740423,False,False,75.0,51.0,70.0,80.0,6000.0
1146,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1865.0,37.0,78.0,396.0,402.0,0.47435897435897434,0.6462231462231462,0.5369863249028819,True,False,75.0,51.0,70.0,80.0,6000.0
1146,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,117.0,27.0,11.0,396.0,344.0,2.4545454545454546,0.3939393939393939,0.37485795593735427,False,False,75.0,51.0,70.0,80.0,6000.0
1146,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.0,23.0,8.0,406.0,231.0,2.875,0.32608695652173914,0.2773214680801141,False,False,75.0,51.0,70.0,80.0,6000.0
1146,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,234.0,25.0,16.0,400.0,99.0,1.5625,0.585,0.488342923127184,False,False,75.0,51.0,70.0,80.0,6000.0
1146,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,356.0,70.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,51.0,70.0,80.0,6000.0
1146,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,468.5,34.0,30.0,342.0,31.0,1.1333333333333333,0.45931372549019606,0.4033714833953958,False,False,75.0,51.0,70.0,80.0,6000.0
1147,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1860.5,37.0,78.0,396.0,402.0,0.47435897435897434,0.6446638946638946,0.538707473590702,True,False,75.0,51.0,70.0,80.0,6000.0
1147,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.0,27.0,11.0,396.0,344.0,2.4545454545454546,0.39730639730639733,0.37806187152992243,False,False,75.0,51.0,70.0,80.0,6000.0
1147,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.0,23.0,8.0,406.0,231.0,2.875,0.32608695652173914,0.2773214680801141,False,False,75.0,51.0,70.0,80.0,6000.0
1147,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,39.0,136.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,51.0,70.0,80.0,6000.0
1147,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,238.5,25.0,16.0,400.0,99.0,1.5625,0.59625,0.4800760273010798,False,False,75.0,51.0,70.0,80.0,6000.0
1147,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,356.0,70.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,51.0,70.0,80.0,6000.0
1147,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,361.0,34.0,30.0,342.0,31.0,1.1333333333333333,0.353921568627451,0.30782322403413725,False,False,75.0,51.0,70.0,80.0,6000.0
1148,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1863.0,37.0,78.0,396.0,402.0,0.47435897435897434,0.6455301455301455,0.5364104682541926,True,False,75.0,51.0,70.0,80.0,6000.0
1148,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.0,27.0,11.0,396.0,344.0,2.4545454545454546,0.39730639730639733,0.37806187152992243,False,False,75.0,51.0,70.0,80.0,6000.0
1148,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.0,23.0,8.0,406.0,231.0,2.875,0.32608695652173914,0.2773214680801141,False,False,75.0,51.0,70.0,80.0,6000.0
1148,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,39.0,136.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,51.0,70.0,80.0,6000.0
1148,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,234.5,25.0,16.0,400.0,99.0,1.5625,0.58625,0.4720244377446675,False,False,75.0,51.0,70.0,80.0,6000.0
1148,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,357.0,70.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,51.0,70.0,80.0,6000.0
1148,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,448.5,34.0,30.0,342.0,31.0,1.1333333333333333,0.43970588235294117,0.37577406579758504,False,False,75.0,51.0,70.0,80.0,6000.0
1149,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1859.5,37.0,78.0,396.0,402.0,0.47435897435897434,0.6443173943173943,0.5384179237527065,True,False,75.0,51.0,70.0,80.0,6000.0
1149,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.5,27.0,11.0,396.0,344.0,2.4545454545454546,0.40235690235690236,0.3901318197530607,False,False,75.0,51.0,70.0,80.0,6000.0
1149,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,58.0,23.0,7.0,406.0,232.0,3.2857142857142856,0.36024844720496896,0.27680316742329375,False,False,75.0,51.0,70.0,80.0,6000.0
1149,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,243.0,25.0,17.0,400.0,99.0,1.4705882352941178,0.571764705882353,0.48196117807473543,False,False,75.0,51.0,70.0,80.0,6000.0
1149,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,345.5,34.0,30.0,342.0,31.0,1.1333333333333333,0.33872549019607845,0.3058005584414859,False,False,75.0,51.0,70.0,80.0,6000.0
1150,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1856.5,37.0,78.0,396.0,402.0,0.47435897435897434,0.6432778932778933,0.5418501394865405,True,False,75.0,51.0,70.0,80.0,6000.0
1150,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.0,26.0,11.0,397.0,344.0,2.3636363636363638,0.4125874125874126,0.40341658040260375,False,False,75.0,51.0,70.0,80.0,6000.0
1150,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.0,23.0,7.0,406.0,232.0,3.2857142857142856,0.37267080745341613,0.2863481042309935,False,False,75.0,51.0,70.0,80.0,6000.0
1150,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,241.0,25.0,16.0,400.0,100.0,1.5625,0.6025,0.5029514752002423,False,False,75.0,51.0,70.0,80.0,6000.0
1150,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,378.5,35.0,30.0,342.0,31.0,1.1666666666666667,0.36047619047619045,0.33039851645544466,False,False,75.0,51.0,70.0,80.0,6000.0
1151,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1841.5,36.0,78.0,397.0,402.0,0.46153846153846156,0.6558048433048433,0.5374721421300642,True,False,75.0,51.0,70.0,80.0,6000.0
1151,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.0,27.0,11.0,397.0,344.0,2.4545454545454546,0.4006734006734007,0.39594098123007276,False,False,75.0,51.0,70.0,80.0,6000.0
1151,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,58.5,23.0,7.0,406.0,232.0,3.2857142857142856,0.36335403726708076,0.2765676768503809,False,False,75.0,51.0,70.0,80.0,6000.0
1151,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,230.5,25.0,16.0,400.0,100.0,1.5625,0.57625,0.46397285238835706,False,False,75.0,51.0,70.0,80.0,6000.0
1151,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,367.5,35.0,30.0,342.0,31.0,1.1666666666666667,0.35,0.32079644596400503,False,False,75.0,51.0,70.0,80.0,6000.0
1152,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1818.0,36.0,78.0,397.0,402.0,0.46153846153846156,0.6474358974358975,0.5293744918618583,True,False,75.0,51.0,70.0,80.0,6000.0
1152,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.0,27.0,11.0,397.0,344.0,2.4545454545454546,0.4006734006734007,0.39594098123007276,False,False,75.0,51.0,70.0,80.0,6000.0
1152,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,63.0,23.0,8.0,406.0,232.0,2.875,0.3423913043478261,0.28215077438322617,False,False,75.0,51.0,70.0,80.0,6000.0
1152,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,228.0,25.0,16.0,400.0,100.0,1.5625,0.57,0.47582131556148066,False,False,75.0,51.0,70.0,80.0,6000.0
1152,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,352.5,35.0,30.0,342.0,31.0,1.1666666666666667,0.3357142857142857,0.30770271347567835,False,False,75.0,51.0,70.0,80.0,6000.0
1153,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1837.0,36.0,78.0,397.0,402.0,0.46153846153846156,0.6542022792022792,0.5435425994482451,True,False,75.0,51.0,70.0,80.0,6000.0
1153,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.0,26.0,11.0,397.0,344.0,2.3636363636363638,0.4160839160839161,0.4068353713818411,False,False,75.0,51.0,70.0,80.0,6000.0
1153,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,61.5,23.0,8.0,406.0,231.0,2.875,0.3342391304347826,0.2779736770402162,False,False,75.0,51.0,70.0,80.0,6000.0
1153,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,240.0,25.0,17.0,400.0,99.0,1.4705882352941178,0.5647058823529412,0.47601104007381273,False,False,75.0,51.0,70.0,80.0,6000.0
1153,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,359.0,70.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,51.0,70.0,80.0,6000.0
1153,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,469.0,35.0,30.0,342.0,31.0,1.1666666666666667,0.44666666666666666,0.39451162393054406,False,False,75.0,51.0,70.0,80.0,6000.0
1154,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1837.0,37.0,78.0,396.0,402.0,0.47435897435897434,0.6365211365211365,0.5289243318212301,True,False,75.0,51.0,70.0,80.0,6000.0
1154,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,112.0,26.0,10.0,397.0,344.0,2.6,0.4307692307692308,0.39358650182873545,False,False,75.0,51.0,70.0,80.0,6000.0
1154,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,62.0,23.0,8.0,406.0,231.0,2.875,0.33695652173913043,0.2776721906628575,False,False,75.0,51.0,70.0,80.0,6000.0
1154,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,242.5,25.0,16.0,400.0,99.0,1.5625,0.60625,0.4881276183304127,False,False,75.0,51.0,70.0,80.0,6000.0
1154,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,376.5,35.0,29.0,342.0,31.0,1.206896551724138,0.370935960591133,0.33323852394455983,False,False,75.0,51.0,70.0,80.0,6000.0
1155,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1846.0,37.0,79.0,396.0,401.0,0.46835443037974683,0.6315429353404037,0.5273252399099404,True,False,75.0,51.0,70.0,80.0,6000.0
1155,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,111.0,26.0,11.0,397.0,343.0,2.3636363636363638,0.3881118881118881,0.36932310157176823,False,False,75.0,51.0,70.0,80.0,6000.0
1155,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,59.0,23.0,8.0,406.0,231.0,2.875,0.32065217391304346,0.26423643950175146,False,False,75.0,51.0,70.0,80.0,6000.0
1155,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,245.5,25.0,16.0,400.0,99.0,1.5625,0.61375,0.4941663105159436,False,False,75.0,51.0,70.0,80.0,6000.0
1155,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,377.5,34.0,30.0,342.0,30.0,1.1333333333333333,0.3700980392156863,0.340792285462507,False,False,75.0,51.0,70.0,80.0,6000.0
1156,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1852.0,37.0,79.0,396.0,401.0,0.46835443037974683,0.6335956209373931,0.5290391897688026,True,False,75.0,51.0,70.0,80.0,6000.0
1156,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,110.0,27.0,11.0,396.0,343.0,2.4545454545454546,0.37037037037037035,0.35632458211735346,False,False,75.0,51.0,70.0,80.0,6000.0
1156,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,59.0,23.0,8.0,406.0,231.0,2.875,0.32065217391304346,0.26423643950175146,False,False,75.0,51.0,70.0,80.0,6000.0
1156,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,243.0,25.0,16.0,400.0,99.0,1.5625,0.6075,0.5071253463637297,False,False,75.0,51.0,70.0,80.0,6000.0
1156,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,420.5,34.0,30.0,342.0,30.0,1.1333333333333333,0.4122549019607843,0.3796110093694946,False,False,75.0,51.0,70.0,80.0,6000.0
1157,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1860.0,37.0,78.0,396.0,402.0,0.47435897435897434,0.6444906444906445,0.5355466838923462,True,False,75.0,51.0,70.0,80.0,6000.0
1157,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,114.5,26.0,11.0,397.0,344.0,2.3636363636363638,0.40034965034965037,0.383994623533702,False,False,75.0,51.0,70.0,80.0,6000.0
1157,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.0,23.0,8.0,406.0,231.0,2.875,0.32608695652173914,0.2773214680801141,False,False,75.0,51.0,70.0,80.0,6000.0
1157,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,247.0,25.0,16.0,400.0,99.0,1.5625,0.6175,0.4898946924745512,False,False,75.0,51.0,70.0,80.0,6000.0
1157,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,426.0,34.0,30.0,342.0,31.0,1.1333333333333333,0.4176470588235294,0.34689551695322784,False,False,75.0,51.0,70.0,80.0,6000.0
1158,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1861.5,37.0,78.0,396.0,402.0,0.47435897435897434,0.645010395010395,0.5433094725629724,True,False,75.0,51.0,70.0,80.0,6000.0
1158,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,117.0,26.0,11.0,397.0,344.0,2.3636363636363638,0.4090909090909091,0.3999978021149194,False,False,75.0,51.0,70.0,80.0,6000.0
1158,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.0,23.0,8.0,406.0,231.0,2.875,0.32608695652173914,0.2773214680801141,False,False,75.0,51.0,70.0,80.0,6000.0
1158,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,240.5,25.0,16.0,400.0,99.0,1.5625,0.60125,0.48410182354005876,False,False,75.0,51.0,70.0,80.0,6000.0
1158,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,358.0,70.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,51.0,70.0,80.0,6000.0
1158,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,476.0,35.0,31.0,342.0,31.0,1.1290322580645162,0.43870967741935485,0.38249245544277594,False,False,75.0,51.0,70.0,80.0,6000.0
1159,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1861.0,37.0,78.0,396.0,402.0,0.47435897435897434,0.6448371448371448,0.5401096657134682,True,False,75.0,51.0,70.0,80.0,6000.0
1159,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.5,27.0,11.0,397.0,344.0,2.4545454545454546,0.398989898989899,0.3868671153591647,False,False,75.0,51.0,70.0,80.0,6000.0
1159,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,61.0,23.0,8.0,406.0,231.0,2.875,0.33152173913043476,0.28194349125893664,False,False,75.0,51.0,70.0,80.0,6000.0
1159,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,241.0,25.0,17.0,400.0,99.0,1.4705882352941178,0.5670588235294117,0.4779944194074537,False,False,75.0,51.0,70.0,80.0,6000.0
1159,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,360.5,35.0,30.0,342.0,31.0,1.1666666666666667,0.3433333333333333,0.3086293816630529,False,False,75.0,51.0,70.0,80.0,6000.0
1160,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1847.5,37.0,78.0,396.0,402.0,0.47435897435897434,0.6401593901593902,0.5349433256967601,True,False,75.0,51.0,70.0,80.0,6000.0
1160,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.5,27.0,11.0,397.0,344.0,2.4545454545454546,0.40235690235690236,0.3901318167546007,False,False,75.0,51.0,70.0,80.0,6000.0
1160,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,64.0,23.0,8.0,406.0,231.0,2.875,0.34782608695652173,0.29580956459954005,False,False,75.0,51.0,70.0,80.0,6000.0
1160,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,231.5,25.0,16.0,400.0,100.0,1.5625,0.57875,0.465985748389574,False,False,75.0,51.0,70.0,80.0,6000.0
1160,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,359.0,70.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,51.0,70.0,80.0,6000.0
1160,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,473.0,35.0,30.0,342.0,31.0,1.1666666666666667,0.4504761904761905,0.4033251661167505,False,False,75.0,51.0,70.0,80.0,6000.0
1161,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1854.0,37.0,78.0,396.0,402.0,0.47435897435897434,0.6424116424116424,0.5338191133350901,True,False,75.0,51.0,70.0,80.0,6000.0
1161,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.5,26.0,11.0,397.0,344.0,2.3636363636363638,0.4143356643356643,0.39740928132325926,False,False,75.0,51.0,70.0,80.0,6000.0
