frame,valid,method,confidence,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used,topo_ruler_mm,bbox_aspect,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,problema_frame,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q,historical_x_center_median_px,historical_x_margin_px,outside_historical_region,valid_ball,y_top_subpx_median,topo_ruler_mm_median,x_center_px_median,y_center_px_median,ruler_ok,ruler_reason,ruler_detection_mode,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_top_y_px,ruler_zero_y_px,ruler_top_x_px,ruler_zero_x_px,ruler_height_mm,px_per_mm,mm_per_px,ruler_tick_count,ruler_green_guide_detected,ruler_green_guide_x_px,ruler_green_guide_y_min_px,ruler_green_guide_y_max_px,ruler_green_guide_bbox_x_px,ruler_green_guide_bbox_y_px,ruler_green_guide_bbox_w_px,ruler_green_guide_bbox_h_px,ruler_green_guide_area_px,ruler_height_mm_config,video_width_px,video_height_px,ball_crop_ymin_ratio,ball_crop_ymax_ratio,ball_min_effective_threshold,reject_giant_border_blobs,ball_min_width_px_config,ball_min_height_px_config,ball_min_area_px_config,ball_max_aspect_ratio_config,physical_gate_enabled,ball_max_bbox_fraction_right_of_ruler_config,ball_ruler_left_margin_px_config,physical_x_mask_enabled,ball_physical_x_cut_margin_px_config,physical_ball_x_limit_px,ball_min_topo_ruler_mm_config,historical_x_gate_enabled_config,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,led_on,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_initial_rising_frame,sync_initial_falling_frame,sync_initial_pulse_width_frames,sync_last_rising_frame,sync_last_falling_frame,sync_total_pulses,sync_pulse_index,sync_pulse_start_frame,sync_pulse_end_frame,sync_pulse_width_frames,sync_pulse_is_first,sync_pulse_is_last,time_video_ms,time_real_ms,frame_sync,time_sync_ms,time_from_sync_fall_ms,sync_pulse_start_time_sync_ms,sync_pulse_end_time_sync_ms,sync_pulse_width_ms,fps_playback,fps_capture,metadata_time_source,metadata_time_confidence,time_scale_detected,sync_initial_pulse_width_frames_calc,sync_initial_pulse_width_ms_calc
1211,True,dark_blob,0.8624585848214057,196.46917786905652,327.3701404447763,90.0,230.0,240.0,183.0,32136.0,0.7316939890710382,0.6880714606395277,48.35726164079823,230.0,229.47368421052633,191.0,234,13.67586649550706,1.3114754098360655,75.0,36.0,0.0,455.0,13.67586649550706,0.2750509703239447,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,229.1626098715348,13.700524827256388,196.46917786905652,327.0642651549088,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,19.05287356321839,188.68275862068967,63.15217909025959,0.004020325455877657,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40367.013938365846,5045.833333333333,1094,4558.333333333334,4358.333333333333,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1212,True,dark_blob,0.8593912487450831,194.3170744312485,327.33686832666643,87.0,229.0,243.0,184.0,32249.0,0.7212605117194489,0.6798009669385687,48.26086289431693,230.0,229.3993710691824,188.5,237,13.681757171345298,1.3206521739130435,75.0,36.0,0.0,455.0,13.681757171345298,0.27539748066737046,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,229.1626098715348,13.700524827256388,194.3170744312485,327.0642651549088,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,19.05287356321839,188.68275862068967,63.18325791855204,0.004074429159977753,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40400.34755846359,5050.0,1095,4562.5,4362.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1213,True,dark_blob,0.8619482380812197,192.24836904191832,327.0642651549088,84.0,229.0,243.0,184.0,32368.5,0.7239331723027376,0.6934887942812407,48.14493196758906,229.0,229.1626098715348,186.5,238,13.700524827256388,1.3206521739130435,75.0,36.0,0.0,455.0,13.700524827256388,0.2765014604268463,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,229.1626098715348,13.700524827256388,192.24836904191832,327.0642651549088,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,19.05287356321839,188.68275862068967,63.13836627768517,0.003996279365166517,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40433.68117856133,5054.166666666666,1096,4566.666666666666,4366.666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1214,True,dark_blob,0.8628788104766743,190.83603730820195,326.6384757460873,83.0,228.0,243.0,185.0,32575.5,0.7246246246246246,0.697923726051038,48.11779897909577,228.0,228.74285714285713,185.0,239,13.733797909407667,1.3135135135135134,75.0,36.0,0.0,455.0,13.733797909407667,0.27845870055339217,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,228.74285714285713,13.733797909407667,190.83603730820195,326.6384757460873,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,19.05287356321839,188.68275862068967,63.16253869969041,0.004038360023911031,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40467.014798659075,5058.333333333334,1097,4570.833333333334,4370.833333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1215,True,dark_blob,0.8623516740247114,189.6617173588044,326.1723022445366,81.0,227.0,243.0,186.0,32664.5,0.7226979069870348,0.6940700397096435,48.12277671726813,228.0,227.95454545454547,184.0,236,13.796286031042127,1.3064516129032258,75.0,36.0,0.0,455.0,13.796286031042127,0.2821344724142428,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,228.19753086419752,13.777024992472148,189.6617173588044,326.1723022445366,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,217.5,19.05287356321839,188.68275862068967,63.1038342462491,0.003936164138388604,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40500.34841875682,5062.5,1098,4575.0,4375.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1216,True,dark_blob,0.8618070103415225,188.83355530042098,326.0382242632989,81.0,227.0,243.0,186.0,32662.5,0.7226536572414709,0.6889503984550733,48.12459850918126,227.0,227.77692307692308,183.0,235,13.810365853658537,1.3064516129032258,75.0,36.0,0.0,455.0,13.810365853658537,0.28296269727403156,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,228.19753086419752,13.777024992472148,189.29305375414322,326.1723022445366,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,18.109873793615442,188.8693392724573,65.50462898885044,0.008115597389104902,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40533.68203885456,5066.666666666666,1099,4579.166666666667,4379.166666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1217,True,dark_blob,0.8622204839868244,188.66492933133028,326.02992304626423,81.0,227.0,243.0,186.0,32617.0,0.7216469755298907,0.6941177884276771,48.117645273858294,227.0,227.77407407407406,183.0,235,13.810591689250227,1.3064516129032258,75.0,36.0,0.0,455.0,13.810591689250227,0.2829759817206016,True,True,OK,OK,12,11,1,75.0,36.0,196.30603824115596,110.0,False,True,228.19753086419752,13.777024992472148,189.29305375414322,326.1723022445366,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,214.5,18.60916860916861,188.83993783993782,62.88138862102219,0.0035489187708223754,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40567.0156589523,5070.833333333334,1100,4583.333333333333,4383.333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1218,True,dark_blob,0.861106825776568,188.7771088346567,326.12296437365933,81.0,227.0,243.0,186.0,32555.5,0.7202862958537989,0.6893965899262252,48.14483324719545,228.0,228.19753086419752,183.0,236,13.777024992472148,1.3064516129032258,75.0,36.0,0.0,455.0,13.777024992472148,0.2810014701454205,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,228.19753086419752,13.777024992472148,189.29305375414322,326.1723022445366,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,18.109873793615442,188.8693392724573,65.60820453671666,0.008295907301081868,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40600.349279050046,5075.0,1101,4587.5,4387.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1219,True,dark_blob,0.8646699591762951,189.29305375414322,326.2227626459144,82.0,228.0,241.0,185.0,32382.0,0.7262980823146798,0.70586567791062,47.98254623261501,228.0,228.27710843373495,184.0,233,13.77071701439906,1.3027027027027027,75.0,36.0,0.0,455.0,13.77071701439906,0.28063041261170935,True,True,OK,OK,14,13,1,75.0,36.0,196.30603824115596,110.0,False,True,228.27710843373495,13.77071701439906,189.29305375414322,326.2227626459144,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,224.5,18.109873793615442,188.8693392724573,65.60820453671666,0.008295907301081868,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40633.68289914779,5079.166666666667,1102,4591.666666666667,4391.666666666667,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1220,True,dark_blob,0.8651975032232377,190.37755181246604,326.52052058268,83.0,228.0,238.0,185.0,32207.5,0.7314898932545991,0.7037829543422192,48.01389102308,229.0,228.9278350515464,185.0,232,13.71913502640181,1.2864864864864864,75.0,36.0,0.0,455.0,13.71913502640181,0.2775961780236359,True,True,OK,OK,14,13,1,75.0,36.0,196.30603824115596,110.0,False,True,228.9278350515464,13.71913502640181,190.37755181246604,326.52052058268,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,212.0,18.730345911949684,188.81053459119494,62.094215279472785,0.0021785648711865066,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40667.01651924553,5083.333333333333,1103,4595.833333333333,4395.833333333333,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1221,True,dark_blob,0.8652930277793456,191.89716859115205,326.73884136111235,85.0,229.0,238.0,184.0,32086.5,0.7327023200584581,0.7048518813513855,48.142085942560996,229.0,229.0533458362637,186.5,231,13.709186000783975,1.2934782608695652,75.0,36.0,0.0,455.0,13.709186000783975,0.27701094122258674,True,True,OK,OK,15,14,1,75.0,36.0,196.30603824115596,110.0,False,True,228.9278350515464,13.71913502640181,191.89716859115205,326.73884136111235,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,214.0,18.63940809968847,188.79595015576322,62.495666908738805,0.00287743356584661,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40700.350139343274,5087.5,1104,4600.0,4400.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1222,True,dark_blob,0.864965610705754,193.55115242954474,326.8591625713421,87.0,229.0,237.0,184.0,31947.0,0.7325949367088608,0.7037793096833405,48.22244253051614,229.0,229.1058201058201,188.5,231,13.705026455026456,1.2880434782608696,75.0,36.0,0.0,455.0,13.705026455026456,0.27676626206037974,True,True,OK,OK,15,14,1,75.0,36.0,196.30603824115596,110.0,False,True,228.9278350515464,13.71913502640181,193.55115242954474,326.73884136111235,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,212.0,18.730345911949684,188.81053459119494,62.094215279472785,0.0021785648711865066,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40733.68375944102,5091.666666666667,1105,4604.166666666667,4404.166666666667,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1223,True,dark_blob,0.8673713664346044,195.35171822383967,326.86392775721066,90.0,229.0,234.0,184.0,31874.0,0.7402917131178001,0.7103169612244892,48.25802745171107,229.0,229.10920219373997,190.5,231,13.704758362691344,1.2717391304347827,75.0,36.0,0.0,455.0,13.704758362691344,0.2767504919230202,True,True,OK,OK,15,14,1,75.0,36.0,196.30603824115596,110.0,False,True,228.9278350515464,13.71913502640181,195.35171822383967,326.73884136111235,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,214.0,18.63940809968847,188.79595015576322,62.495666908738805,0.00287743356584661,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40767.01737953875,5095.833333333333,1106,4608.333333333333,4408.333333333333,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1224,True,dark_blob,0.8666627232687804,197.17344211709943,326.7530556209304,92.0,229.0,234.0,184.0,31867.5,0.7401407469342252,0.7077721306945459,48.511988322256045,229.0,228.88176133920007,192.5,229,13.722787210917069,1.2717391304347827,75.0,36.0,0.0,455.0,13.722787210917069,0.27781101240688644,True,True,OK,OK,15,14,1,75.0,36.0,196.30603824115596,110.0,False,True,228.88176133920007,13.722787210917069,197.17344211709943,326.73884136111235,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,18.75965327029157,188.8022064617809,61.87930147058824,0.0018044312966032376,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40800.350999636496,5100.0,1107,4612.5,4412.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1225,True,dark_blob,0.8662561510178379,198.85783845064756,326.64112972744226,94.0,229.0,233.0,184.0,31901.5,0.7441103750699758,0.6958363636795465,48.5538700170622,229.0,228.38235294117646,194.0,230,13.762374461979915,1.266304347826087,75.0,36.0,0.0,455.0,13.762374461979915,0.2801396742341127,True,True,OK,OK,13,12,1,75.0,36.0,196.30603824115596,110.0,False,True,228.47080291970804,13.755363183193875,198.85783845064756,326.64112972744226,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,206.0,18.994336569579286,188.836569579288,60.48854401335002,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40833.68461973424,5104.166666666667,1108,4616.666666666666,4416.666666666667,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1226,True,dark_blob,0.865521815835656,200.38057163719813,326.5512752307933,95.0,228.0,233.0,185.0,31955.0,0.7413293121447628,0.6965578924676865,48.644109266600594,229.0,228.47080291970804,196.0,230,13.755363183193875,1.2594594594594595,75.0,36.0,0.0,455.0,13.755363183193875,0.279727246070228,True,True,OK,OK,14,13,1,75.0,36.0,196.30603824115596,110.0,False,True,228.38235294117646,13.762374461979915,200.38057163719813,326.5512752307933,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,211.5,18.75965327029157,188.8022064617809,61.893125000000005,0.0018284960437640841,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40867.01823983198,5108.333333333333,1109,4620.833333333334,4420.833333333333,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1227,True,dark_blob,0.8621959809939066,201.745622800991,326.3838402764766,95.0,228.0,235.0,185.0,32022.0,0.736561242093157,0.6770690574559096,48.64953646477133,228.0,228.32142857142858,198.0,231,13.767203832752612,1.2702702702702702,75.0,37.0,0.0,455.0,13.767203832752612,0.2804237548678007,True,True,OK,OK,14,13,1,75.0,37.0,196.30603824115596,110.0,False,True,228.32142857142858,13.767203832752612,201.745622800991,326.3838402764766,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,206.0,18.994336569579286,188.836569579288,60.57792240300375,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40900.351859929724,5112.5,1110,4625.0,4425.0,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1228,True,dark_blob,0.8619342639829128,202.9056348226518,326.3253580042403,96.0,228.0,235.0,185.0,31994.5,0.7359286946520989,0.6754607166292538,48.65867689357623,228.0,228.13425925925927,199.0,230,13.782040424570912,1.2702702702702702,75.0,37.0,0.0,455.0,13.782040424570912,0.28129649556299485,True,True,OK,OK,13,12,1,75.0,37.0,196.30603824115596,110.0,False,True,228.13425925925927,13.782040424570912,202.9056348226518,326.3838402764766,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,206.0,18.994336569579286,188.836569579288,60.564171881518575,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40933.68548002747,5116.666666666666,1111,4629.166666666666,4429.166666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1229,True,dark_blob,0.8584289424503437,203.86083194398998,326.37516425414333,95.0,228.0,239.0,185.0,32089.5,0.7257604885219948,0.6650450442324696,48.67908238776518,228.0,228.10238018482698,200.5,230,13.78456742437347,1.2918918918918918,75.0,37.0,0.0,455.0,13.78456742437347,0.28144514261020415,True,True,OK,OK,13,12,1,75.0,37.0,196.30603824115596,110.0,False,True,228.10238018482698,13.78456742437347,203.86083194398998,326.3838402764766,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,204.0,19.072712418300654,188.8521241830065,60.175107296137334,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,40967.01910012521,5120.833333333334,1112,4633.333333333334,4433.333333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1230,True,dark_blob,0.8618927696275777,204.4857545649143,326.3815039986731,98.0,227.0,236.0,186.0,32156.5,0.732561053398943,0.6809473478279406,48.68637286883732,228.0,227.9385026737968,201.0,231,13.797557714881963,1.2688172043010753,75.0,37.0,0.0,455.0,13.797557714881963,0.2822092773459978,True,True,OK,OK,13,12,1,75.0,37.0,196.30603824115596,110.0,False,True,227.9385026737968,13.797557714881963,204.4857545649143,326.3838402764766,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,206.0,19.01860841423948,188.74676375404528,60.53472431707727,0.0,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,41000.35272022295,5125.0,1113,4637.5,4437.5,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1231,True,dark_blob,0.8611609112590805,204.88687996185973,326.38570362539645,98.0,227.0,237.0,186.0,32162.0,0.7295948459688761,0.6800291999052496,48.705446153846154,228.0,227.7986726874658,201.5,231,13.808641799164297,1.2741935483870968,75.0,37.0,0.0,455.0,13.808641799164297,0.28286128230378216,True,True,OK,OK,13,12,1,75.0,37.0,196.30603824115596,110.0,False,True,227.9385026737968,13.797557714881963,204.5366958700965,326.38570362539645,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,212.0,18.730345911949684,188.76808176100627,62.083866243592865,0.0021605487101620437,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,41033.686340320695,5129.166666666666,1114,4641.666666666667,4441.666666666666,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
1232,True,dark_blob,0.8611268051555067,205.01279382831106,326.45025887956916,99.0,227.0,237.0,186.0,32190.0,0.7302300258608956,0.6806212278903794,48.82765617314313,228.0,227.83177570093457,202.0,231,13.806017779803968,1.2741935483870968,75.0,37.0,0.0,455.0,13.806017779803968,0.2827069282237628,True,True,OK,OK,13,12,1,75.0,37.0,196.30603824115596,110.0,False,True,227.9385026737968,13.797557714881963,204.5366958700965,326.45025887956916,True,green_guide_full_height_reference,green_guide_height_reference,447,74,33,328,74.0,402.0,466.67353698108985,466.67353698108985,26.0,12.615384615384615,0.07926829268292683,0,True,466.67353698108985,74.0,402.0,448.0,74.0,32.0,328.0,7447.5,26.0,480,480,0.0,1.0,75.0,True,80,70,6000,2.2,True,0.25,8,True,8.0,439.0,9.0,True,212.0,18.730345911949684,188.76808176100627,62.083866243592865,0.0021605487101620437,0,False,LOW,0,0,117,165,117,165,48,2396,2446,11,-1,,,,0,0,41067.01996041844,5133.333333333334,1115,4645.833333333333,4445.833333333334,,,,29.999741914252283,240.0,sync_led_initial_known_width,PULSE_ESTIMATED,0.12499892464271785,48,200.0
